SEQ,TABLE_NAME,TABLE_COMMENTS,COLUMN_NAME,POSITION,COLUMN_COMMENTS,DATA_TYPE,COLUMN_ID,IDX,COL_TOT,PK_COL
1940,FB_TUTOR_NOTICE,강사 공지사항,LDATE,,등록자,VARCHAR(14),8,8,8,
1941,FB_TUTOR_PAY_MASTER,강사료마스터정보,YEAR,1,년도,NUMBER,1,1,11,YEAR
1942,FB_TUTOR_PAY_MASTER,강사료마스터정보,MONTH,2,월,NUMBER,2,2,11,MONTH
1943,FB_TUTOR_PAY_MASTER,강사료마스터정보,GRADE,3,등급,VARCHAR(10),3,3,11,GRADE
1944,FB_TUTOR_PAY_MASTER,강사료마스터정보,ONLINE_PAY,,온라인1시간강의료,NUMBER,4,4,11,
1945,FB_TUTOR_PAY_MASTER,강사료마스터정보,OFFLINE_PAY,,오프라인1시간강의료,NUMBER,5,5,11,
1946,FB_TUTOR_PAY_MASTER,강사료마스터정보,REPORT_PAY,,과제첨삭1건강의료,NUMBER,6,6,11,
1947,FB_TUTOR_PAY_MASTER,강사료마스터정보,QNA_PAY,,질문답변1건강의료,NUMBER,7,7,11,
1948,FB_TUTOR_PAY_MASTER,강사료마스터정보,INUSERID,,등록자,VARCHAR(20),8,8,11,
1949,FB_TUTOR_PAY_MASTER,강사료마스터정보,INDATE,,등록일,VARCHAR(14),9,9,11,
1950,FB_TUTOR_PAY_MASTER,강사료마스터정보,LUSERID,,최종수정자,VARCHAR(20),10,10,11,
1951,FB_TUTOR_PAY_MASTER,강사료마스터정보,LDATE,,최종수정일,VARCHAR(14),11,11,11,
1952,FB_TUTOR_QNA,강사운영자에게 문의정보,SEQ,1,글번호,NUMBER,1,1,8,SEQ
1953,FB_TUTOR_QNA,강사운영자에게 문의정보,TITLE,,제목,VARCHAR(200),2,2,8,
1954,FB_TUTOR_QNA,강사운영자에게 문의정보,CONTENT,,내용,CLOB,3,3,8,
1955,FB_TUTOR_QNA,강사운영자에게 문의정보,CNT,,조회수,NUMBER,4,4,8,
1956,FB_TUTOR_QNA,강사운영자에게 문의정보,INUSERID,,등록자,VARCHAR(20),5,5,8,
1957,FB_TUTOR_QNA,강사운영자에게 문의정보,INDATE,,등록일,VARCHAR(14),6,6,8,
1958,FB_TUTOR_QNA,강사운영자에게 문의정보,LUSERID,,최종수정자,VARCHAR(20),7,7,8,
1959,FB_TUTOR_QNA,강사운영자에게 문의정보,LDATE,,최종수정일,VARCHAR(14),8,8,8,
1960,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,SEQ,1,답글번호,NUMBER,1,1,9,SEQ
1961,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,QNA_SEQ,,질문글번호,NUMBER,2,2,9,
1962,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,TITLE,,제목,VARCHAR(200),3,3,9,
1963,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,CONTENT,,내용,CLOB,4,4,9,
1964,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,CNT,,조회수,NUMBER,5,5,9,
1965,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,INUSERID,,등록자,VARCHAR(20),6,6,9,
1966,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,INDATE,,등록일,VARCHAR(14),7,7,9,
1967,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,LUSERID,,최종수정자,VARCHAR(20),8,8,9,
1968,FB_TUTOR_QNA_RESULT,강사운영자에게 답변정보,LDATE,,최종수정일,VARCHAR(14),9,9,9,
1969,FB_TUTOR_SUBJ,강사과정매핑정보,USERID,1,강사아이디,VARCHAR(20),1,1,4,USERID
1970,FB_TUTOR_SUBJ,강사과정매핑정보,SUBJ,2,과정코드,VARCHAR(20),2,2,4,SUBJ
1971,FB_TUTOR_SUBJ,강사과정매핑정보,LUSERID,,최종수정자,VARCHAR(20),3,3,4,
1972,FB_TUTOR_SUBJ,강사과정매핑정보,LDATE,,최종수정일,VARCHAR(14),4,4,4,
1973,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,SUBJ,1,과정코드,VARCHAR(20),1,1,8,SUBJ
1974,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,SUBJSEQ,2,차수코드,VARCHAR(4),2,2,8,SUBJSEQ
1975,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,USERID,3,강사아이디,VARCHAR(20),3,3,8,USERID
1976,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,MONITORING_SCORE,,모니터링점수,NUMBER,4,4,8,
1977,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,INUSERID,,등록자,VARCHAR(20),5,5,8,
1978,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,INDATE,,등록일,VARCHAR(14),6,6,8,
1979,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,LUSERID,,수정자,VARCHAR(20),7,7,8,
1980,FB_TUTOR_SUL_MONITORING,설문결과 내 강사평가 모니터링점수,LDATE,,수정일,VARCHAR(14),8,8,8,
1981,FB_USERMENU,사용자메뉴관리,MENU,1,메뉴번호,VARCHAR(9),1,1,13,MENU
1982,FB_USERMENU,사용자메뉴관리,GRCODE,2,교육그룹코드,VARCHAR(7),2,2,13,GRCODE
1983,FB_USERMENU,사용자메뉴관리,MENUNM,,메뉴명한글,VARCHAR(40),3,3,13,
1984,FB_USERMENU,사용자메뉴관리,LEVELS,,메뉴레벨,NUMBER,4,4,13,
1985,FB_USERMENU,사용자메뉴관리,UPPER,,상위메뉴번호,VARCHAR(9),5,5,13,
1986,FB_USERMENU,사용자메뉴관리,PGM,,메뉴URL,VARCHAR(200),6,6,13,
1987,FB_USERMENU,사용자메뉴관리,ISDISPLAY,,사용자노출여부,CHAR(1),7,7,13,
1988,FB_USERMENU,사용자메뉴관리,ORDERS,,메뉴순번,NUMBER,8,8,13,
1989,FB_USERMENU,사용자메뉴관리,LUSERID,,최종수정자,VARCHAR(20),9,9,13,
1990,FB_USERMENU,사용자메뉴관리,LDATE,,최종수정일,VARCHAR(14),10,10,13,
1991,FB_USERMENU,사용자메뉴관리,ISBLANK,,새창여부,CHAR(1),11,11,13,
1992,FB_USERMENU,사용자메뉴관리,MENUNM_ZH,,메뉴명중문,VARCHAR(40),12,12,13,
1993,FB_USERMENU,사용자메뉴관리,MENUNM_EN,,메뉴명영어,VARCHAR(40),13,13,13,
1994,FB_USERMENU_COMMON,메뉴명중문,MENU,1,메뉴번호,VARCHAR(9),1,1,12,MENU
1995,FB_USERMENU_COMMON,메뉴명중문,MENUNM,,메뉴명한글,VARCHAR(40),2,2,12,
1996,FB_USERMENU_COMMON,메뉴명중문,LEVELS,,메뉴레벨,NUMBER,3,3,12,
1997,FB_USERMENU_COMMON,메뉴명중문,UPPER,,상위메뉴번호,VARCHAR(8),4,4,12,
1998,FB_USERMENU_COMMON,메뉴명중문,PGM,,메뉴URL,VARCHAR(256),5,5,12,
1999,FB_USERMENU_COMMON,메뉴명중문,ORDERS,,메뉴순번,NUMBER,6,6,12,
2000,FB_USERMENU_COMMON,메뉴명중문,ISDISPLAY,,사용여부,CHAR(1),7,7,12,
2001,FB_USERMENU_COMMON,메뉴명중문,LUSERID,,최종수정자,VARCHAR(20),8,8,12,
2002,FB_USERMENU_COMMON,메뉴명중문,LDATE,,최종수정일,VARCHAR(14),9,9,12,
2003,FB_USERMENU_COMMON,메뉴명중문,ISBLANK,,새창여부,CHAR(1),10,10,12,
2004,FB_USERMENU_COMMON,메뉴명중문,MENUNM_EN,,메뉴명영어,VARCHAR(40),11,11,12,
2005,FB_USERMENU_COMMON,메뉴명중문,MENUNM_ZH,,메뉴명중문,VARCHAR(40),12,12,12,
2006,FB_USERMENU_MASTER,사용자메뉴마스터,MENU,1,메뉴번호,VARCHAR(9),1,1,12,MENU
2007,FB_USERMENU_MASTER,사용자메뉴마스터,MENUNM,,메뉴명한글,VARCHAR(40),2,2,12,
2008,FB_USERMENU_MASTER,사용자메뉴마스터,LEVELS,,메뉴레벨,NUMBER,3,3,12,
2009,FB_USERMENU_MASTER,사용자메뉴마스터,UPPER,,상위메뉴번호,VARCHAR(9),4,4,12,
2010,FB_USERMENU_MASTER,사용자메뉴마스터,PGM,,메뉴URL,VARCHAR(200),5,5,12,
2011,FB_USERMENU_MASTER,사용자메뉴마스터,ISDISPLAY,,사용자노출여부,CHAR(1),6,6,12,
2012,FB_USERMENU_MASTER,사용자메뉴마스터,ORDERS,,메뉴순번,NUMBER,7,7,12,
2013,FB_USERMENU_MASTER,사용자메뉴마스터,LUSERID,,최종수정자,VARCHAR(20),8,8,12,
2014,FB_USERMENU_MASTER,사용자메뉴마스터,LDATE,,최종수정일,VARCHAR(14),9,9,12,
2015,FB_USERMENU_MASTER,사용자메뉴마스터,ISBLANK,,새창여부,CHAR(1),10,10,12,
2016,FB_USERMENU_MASTER,사용자메뉴마스터,MENUNM_EN,,메뉴명영어,VARCHAR(40),11,11,12,
2017,FB_USERMENU_MASTER,사용자메뉴마스터,MENUNM_ZH,,메뉴명중문,VARCHAR(40),12,12,12,
2018,FB_USER_FAVORITE,과정 교육그룹,GRCODE,,교육그룹,VARCHAR(14),1,1,6,
2019,FB_USER_FAVORITE,과정 교육그룹,SUBJ,,과정코드,VARCHAR(40),2,2,6,
2020,FB_USER_FAVORITE,과정 교육그룹,USERID,,통합사번,VARCHAR(40),3,3,6,
2021,FB_USER_FAVORITE,과정 교육그룹,INDATE,,등록일,VARCHAR(28),4,4,6,
2022,FB_USER_FAVORITE,과정 교육그룹,SUBJ_GRCODE,,과정 교육 그룹,VARCHAR(14),5,5,6,
2023,FB_USER_FAVORITE,과정 교육그룹,UFSUBJSEQ,,,VARCHAR(10),6,6,6,
2024,FB_USER_FAVORITE_TEMP,관심과정,SUBJ,1,과정코드,VARCHAR(20),1,1,5,SUBJ
2025,FB_USER_FAVORITE_TEMP,관심과정,USERID,2,통합사번,VARCHAR(20),2,2,5,USERID
2026,FB_USER_FAVORITE_TEMP,관심과정,INDATE,,등록일,VARCHAR(14),3,3,5,
2027,FB_USER_FAVORITE_TEMP,관심과정,GRCODE,,교육그룹,VARCHAR(7),4,4,5,
2028,FB_USER_FAVORITE_TEMP,관심과정,SUBJ_GRCODE,,과정 교육 그룹,VARCHAR(7),5,5,5,
2029,FB_WAITINGLIST,수강 대기자 정보,SUBJ,1,과정코드,VARCHAR(20),1,1,7,SUBJ
2030,FB_WAITINGLIST,수강 대기자 정보,SUBJSEQ,2,과정차수,VARCHAR(4),2,2,7,SUBJSEQ
2031,FB_WAITINGLIST,수강 대기자 정보,USERID,3,통합사번,VARCHAR(20),3,3,7,USERID
2032,FB_WAITINGLIST,수강 대기자 정보,PROPDATE,,수강신청일,VARCHAR(14),4,4,7,
2033,FB_WAITINGLIST,수강 대기자 정보,WAITNO,,대기번호,NUMBER,5,5,7,
2034,FB_WAITINGLIST,수강 대기자 정보,INUSERID,,등록자,VARCHAR(20),6,6,7,
2035,FB_WAITINGLIST,수강 대기자 정보,INDATE,,등록일,VARCHAR(14),7,7,7,
2036,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,SEQ,1,일련번호,NUMBER,1,1,11,SEQ
2037,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,SUBJ,,과정코드,VARCHAR(20),2,2,11,
2038,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,SUBJSEQ,,과정차수,VARCHAR(4),3,3,11,
2039,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,USERID,,통합사번,VARCHAR(20),4,4,11,
2040,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,PROPDATE,,수강신청일,VARCHAR(14),5,5,11,
2041,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,WAITNO,,대기번호,NUMBER,6,6,11,
2042,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,WAIT_INUSERID,,대기등록자,VARCHAR(20),7,7,11,
2043,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,WAIT_INDATE,,대기등록일,VARCHAR(14),8,8,11,
2044,FB_WAITINGLIST_HISTORY,대기자 넘어갈때,INUSERID,,등록자,VARCHAR(20),9,9,11,
