SEQ,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION
988,FB_OBJECT,오브젝트 정보,28,INUSERID, ,VARCHAR2(20),28,29,,
989,FB_OBJECT,오브젝트 정보,29,CPSEQ, ,VARCHAR2(25),29,29,,
990,FB_PAYMENT,결제,1,ORDR_IDXX,주문번호,VARCHAR2(40),1,81,ORDR_IDXX,1
991,FB_PAYMENT,결제,2,SUBJ,과정코드,VARCHAR2(20),2,81,,
992,FB_PAYMENT,결제,3,SUBJSEQ,과정차수,VARCHAR2(4),3,81,,
993,FB_PAYMENT,결제,4,USERID,통합사번,VARCHAR2(20),4,81,,
994,FB_PAYMENT,결제,5,LICENSE_NO,자격증번,VARCHAR2(30),5,81,,
995,FB_PAYMENT,결제,6,REQ_TX,요청구분,VARCHAR2(3),6,81,,
996,FB_PAYMENT,결제,7,USE_PAY_METHOD,결제방법,VARCHAR2(12),7,81,,
997,FB_PAYMENT,결제,8,GOOD_NAME,상품명,VARCHAR2(200),8,81,,
998,FB_PAYMENT,결제,9,BUYR_NAME,주문자명,VARCHAR2(30),9,81,,
999,FB_PAYMENT,결제,10,BUYR_TEL1,주문자 전화번호,VARCHAR2(60),10,81,,
1000,FB_PAYMENT,결제,11,BUYR_TEL2,주문자 핸드폰번호,VARCHAR2(60),11,81,,
1001,FB_PAYMENT,결제,12,BUYR_MAIL,주문자Email주소,VARCHAR2(256),12,81,,
1002,FB_PAYMENT,결제,13,TNO,KCP거래고유번호,VARCHAR2(14),13,81,,
1003,FB_PAYMENT,결제,14,RES_CD,응답코드,VARCHAR2(4),14,81,,
1004,FB_PAYMENT,결제,15,RES_MSG,응답 메세지,VARCHAR2(100),15,81,,
1005,FB_PAYMENT,결제,16,APP_TIME,승인시간,"NUMBER(22,14)",16,81,,
1006,FB_PAYMENT,결제,17,AMOUNT,실거래금액,"NUMBER(22,12)",17,81,,
1007,FB_PAYMENT,결제,18,TOTAL_AMOUNT,복합결재 총 거래금액,"NUMBER(22,12)",18,81,,
1008,FB_PAYMENT,결제,19,COUPON_MNY,쿠폰금액,"NUMBER(22,12)",19,81,,
1009,FB_PAYMENT,결제,20,CARD_CD,신용카드코드,VARCHAR2(4),20,81,,
1010,FB_PAYMENT,결제,21,CARD_NAME,신용카드명,VARCHAR2(32),21,81,,
1011,FB_PAYMENT,결제,22,CARD_NO,신용카드번호,VARCHAR2(60),22,81,,
1012,FB_PAYMENT,결제,23,VNUM_NO,ARS가상번호,VARCHAR2(12),23,81,,
1013,FB_PAYMENT,결제,24,EXPR_DT,ARS유효기간,"NUMBER(22,14)",24,81,,
1014,FB_PAYMENT,결제,25,ARS_TRADE_NO,ARS상품등록번호,"NUMBER(22,14)",25,81,,
1015,FB_PAYMENT,결제,26,APP_NO,신용카드승인번호,VARCHAR2(8),26,81,,
1016,FB_PAYMENT,결제,27,NOINF,신용카드 무이자 여부,CHAR(1),27,81,,
1017,FB_PAYMENT,결제,28,NOINF_TYPE,"무이자이벤트주체(CARD,SHOP)",VARCHAR2(4),28,81,,
1018,FB_PAYMENT,결제,29,QUOTA,신용카드 할부개월,VARCHAR2(2),29,81,,
1019,FB_PAYMENT,결제,30,CARD_MNY,카드결제금액,"NUMBER(22,12)",30,81,,
1020,FB_PAYMENT,결제,31,PARTCANC_YN,부분취소 가능유무,CHAR(1),31,81,,
1021,FB_PAYMENT,결제,32,CARD_BIN_TYPE_01,카드구분1,"NUMBER(22,1)",32,81,,
1022,FB_PAYMENT,결제,33,CARD_BIN_TYPE_02,카드구분2,"NUMBER(22,1)",33,81,,
1023,FB_PAYMENT,결제,34,ISP_ISSUER_CD,ISP계열사코드,VARCHAR2(4),34,81,,
1024,FB_PAYMENT,결제,35,ISP_ISSUER_NM,ISP계열사명,VARCHAR2(32),35,81,,
1025,FB_PAYMENT,결제,36,BANK_CD,은행코드,VARCHAR2(4),36,81,,
1026,FB_PAYMENT,결제,37,BANK_NAME,은행명,VARCHAR2(20),37,81,,
1027,FB_PAYMENT,결제,38,BK_MNY,계좌이체결제금액,"NUMBER(22,12)",38,81,,
1028,FB_PAYMENT,결제,39,BANKNAME,입금은행명,VARCHAR2(20),39,81,,
1029,FB_PAYMENT,결제,40,BANKCODE,계좌이체은행코드,VARCHAR2(4),40,81,,
1030,FB_PAYMENT,결제,41,ACCOUNT,입금계좌번호,VARCHAR2(60),41,81,,
1031,FB_PAYMENT,결제,42,VA_DATE,가상계좌입금마감시간,"NUMBER(22,14)",42,81,,
1032,FB_PAYMENT,결제,43,DEPOSITOR,입금자명,VARCHAR2(50),43,81,,
1033,FB_PAYMENT,결제,44,VAN_CD,휴대폰결제사 코드,VARCHAR2(4),44,81,,
1034,FB_PAYMENT,결제,45,VAN_ID,실물/컨텐츠구분,VARCHAR2(4),45,81,,
1035,FB_PAYMENT,결제,46,COMMID,통신사코드,VARCHAR2(3),46,81,,
1036,FB_PAYMENT,결제,47,MOBILE_NO,휴대폰번호,"NUMBER(22,11)",47,81,,
1037,FB_PAYMENT,결제,48,PNT_AMOUNT,적립금액 OR 사용금액,"NUMBER(22,12)",48,81,,
1038,FB_PAYMENT,결제,49,PNT_ISSUE,결제포인트사코드,VARCHAR2(4),49,81,,
1039,FB_PAYMENT,결제,50,PNT_APP_TIME,승인시간,"NUMBER(22,14)",50,81,,
1040,FB_PAYMENT,결제,51,PNT_APP_NO,승인번호,VARCHAR2(20),51,81,,
1041,FB_PAYMENT,결제,52,PNT_RECEIPT_GUBN,현금영수증여부,CHAR(1),52,81,,
1042,FB_PAYMENT,결제,53,ADD_PNT,발생 포인트,VARCHAR2(14),53,81,,
1043,FB_PAYMENT,결제,54,USE_PNT,사용가능 포인트,VARCHAR2(14),54,81,,
1044,FB_PAYMENT,결제,55,RSV_PNT,총 누적포인트,VARCHAR2(14),55,81,,
1045,FB_PAYMENT,결제,56,SHOP_USER_ID,가맹점 고객아이디,VARCHAR2(20),56,81,,
1046,FB_PAYMENT,결제,57,TK_MNY,상품권 결제금액,"NUMBER(22,12)",57,81,,
1047,FB_PAYMENT,결제,58,TK_VAN_CODE,발급사코드,VARCHAR2(4),58,81,,
1048,FB_PAYMENT,결제,59,TK_APP_NO,상품권승인번호,"NUMBER(22,20)",59,81,,
1049,FB_PAYMENT,결제,60,TK_APP_TIME,상품권승인시간,VARCHAR2(14),60,81,,
1050,FB_PAYMENT,결제,61,CASH_YN,현금영수증등록여부,CHAR(1),61,81,,
1051,FB_PAYMENT,결제,62,CASH_TR_CODE,현금영수증발행구분,VARCHAR2(1),62,81,,
1052,FB_PAYMENT,결제,63,CASH_ID_INFO,현금영수증등록번호,VARCHAR2(14),63,81,,
1053,FB_PAYMENT,결제,64,CASH_AUTHNO,현금영수증승인번호,"NUMBER(22,9)",64,81,,
1054,FB_PAYMENT,결제,65,CASH_NO,현금영수증거래번호,VARCHAR2(14),65,81,,
1055,FB_PAYMENT,결제,66,INUSERID,등록자,VARCHAR2(20),66,81,,
1056,FB_PAYMENT,결제,67,INDATE,등록일,VARCHAR2(14),67,81,,
1057,FB_PAYMENT,결제,68,MOD_SUB_TYPE,"환불타입(전체,부분,복합과세 부분)",VARCHAR2(6),68,81,,
1058,FB_PAYMENT,결제,69,MOD_COMP_TYPE,"인증타입(계좌,계좌+실명)",VARCHAR2(6),69,81,,
1059,FB_PAYMENT,결제,70,MOD_DESC,환불사유,VARCHAR2(100),70,81,,
1060,FB_PAYMENT,결제,71,MOD_ACCOUNT,환불계좌,VARCHAR2(60),71,81,,
1061,FB_PAYMENT,결제,72,MOD_DEPOSITOR,환불계좌주명,VARCHAR2(30),72,81,,
1062,FB_PAYMENT,결제,73,MOD_BANKCODE,환불은행코드,VARCHAR2(4),73,81,,
1063,FB_PAYMENT,결제,74,MOD_SOCNAME,환불요청자명(실명인증),VARCHAR2(30),74,81,,
1064,FB_PAYMENT,결제,75,MOD_SOCNO,요청자주민번호(실명인증),"NUMBER(22,13)",75,81,,
1065,FB_PAYMENT,결제,76,MOD_MNY,환불요청금액(부분환불),"NUMBER(22,14)",76,81,,
1066,FB_PAYMENT,결제,77,REM_MNY,환불전금액(부분환불),"NUMBER(22,14)",77,81,,
1067,FB_PAYMENT,결제,78,TAX_FLAG,복합과세구분(복합과세환불),VARCHAR2(4),78,81,,
1068,FB_PAYMENT,결제,79,MOD_TAX_MNY,과세금액(복합과세환불),"NUMBER(22,12)",79,81,,
1069,FB_PAYMENT,결제,80,MOD_FREE_MNY,비과세금액(복합과세환불),"NUMBER(22,12)",80,81,,
1070,FB_PAYMENT,결제,81,MOD_VAT_MNY,부가세금액(복합과세환불),"NUMBER(22,12)",81,81,,
1071,FB_PAYMENT_20180326,결제,1,ORDR_IDXX,주문번호,VARCHAR2(40),1,81,ORDR_IDXX,1
1072,FB_PAYMENT_20180326,결제,2,SUBJ,과정코드,VARCHAR2(20),2,81,,
1073,FB_PAYMENT_20180326,결제,3,SUBJSEQ,과정차수,VARCHAR2(4),3,81,,
1074,FB_PAYMENT_20180326,결제,4,USERID,통합사번,VARCHAR2(20),4,81,,
1075,FB_PAYMENT_20180326,결제,5,LICENSE_NO,자격증번,VARCHAR2(30),5,81,,
1076,FB_PAYMENT_20180326,결제,6,REQ_TX,요청구분,VARCHAR2(3),6,81,,
1077,FB_PAYMENT_20180326,결제,7,USE_PAY_METHOD,결제방법,VARCHAR2(12),7,81,,
1078,FB_PAYMENT_20180326,결제,8,GOOD_NAME,상품명,VARCHAR2(200),8,81,,
1079,FB_PAYMENT_20180326,결제,9,BUYR_NAME,주문자명,VARCHAR2(30),9,81,,
1080,FB_PAYMENT_20180326,결제,10,BUYR_TEL1,주문자 전화번호,VARCHAR2(60),10,81,,
1081,FB_PAYMENT_20180326,결제,11,BUYR_TEL2,주문자 핸드폰번호,VARCHAR2(60),11,81,,
1082,FB_PAYMENT_20180326,결제,12,BUYR_MAIL,주문자Email주소,VARCHAR2(256),12,81,,
1083,FB_PAYMENT_20180326,결제,13,TNO,KCP거래고유번호,VARCHAR2(14),13,81,,
1084,FB_PAYMENT_20180326,결제,14,RES_CD,응답코드,VARCHAR2(4),14,81,,
1085,FB_PAYMENT_20180326,결제,15,RES_MSG,응답 메세지,VARCHAR2(100),15,81,,
1086,FB_PAYMENT_20180326,결제,16,APP_TIME,승인시간,"NUMBER(22,14)",16,81,,
1087,FB_PAYMENT_20180326,결제,17,AMOUNT,실거래금액,"NUMBER(22,12)",17,81,,
1088,FB_PAYMENT_20180326,결제,18,TOTAL_AMOUNT,복합결재 총 거래금액,"NUMBER(22,12)",18,81,,
1089,FB_PAYMENT_20180326,결제,19,COUPON_MNY,쿠폰금액,"NUMBER(22,12)",19,81,,
1090,FB_PAYMENT_20180326,결제,20,CARD_CD,신용카드코드,VARCHAR2(4),20,81,,
1091,FB_PAYMENT_20180326,결제,21,CARD_NAME,신용카드명,VARCHAR2(32),21,81,,
1092,FB_PAYMENT_20180326,결제,22,CARD_NO,신용카드번호,VARCHAR2(30),22,81,,
1093,FB_PAYMENT_20180326,결제,23,VNUM_NO,ARS가상번호,VARCHAR2(12),23,81,,
1094,FB_PAYMENT_20180326,결제,24,EXPR_DT,ARS유효기간,"NUMBER(22,14)",24,81,,
1095,FB_PAYMENT_20180326,결제,25,ARS_TRADE_NO,ARS상품등록번호,"NUMBER(22,14)",25,81,,
1096,FB_PAYMENT_20180326,결제,26,APP_NO,신용카드승인번호,VARCHAR2(8),26,81,,
1097,FB_PAYMENT_20180326,결제,27,NOINF,신용카드 무이자 여부,CHAR(1),27,81,,
1098,FB_PAYMENT_20180326,결제,28,NOINF_TYPE,"무이자이벤트주체(CARD,SHOP)",VARCHAR2(4),28,81,,
1099,FB_PAYMENT_20180326,결제,29,QUOTA,신용카드 할부개월,VARCHAR2(2),29,81,,
1100,FB_PAYMENT_20180326,결제,30,CARD_MNY,카드결제금액,"NUMBER(22,12)",30,81,,
1101,FB_PAYMENT_20180326,결제,31,PARTCANC_YN,부분취소 가능유무,CHAR(1),31,81,,
1102,FB_PAYMENT_20180326,결제,32,CARD_BIN_TYPE_01,카드구분1,"NUMBER(22,1)",32,81,,
1103,FB_PAYMENT_20180326,결제,33,CARD_BIN_TYPE_02,카드구분2,"NUMBER(22,1)",33,81,,
1104,FB_PAYMENT_20180326,결제,34,ISP_ISSUER_CD,ISP계열사코드,VARCHAR2(4),34,81,,
1105,FB_PAYMENT_20180326,결제,35,ISP_ISSUER_NM,ISP계열사명,VARCHAR2(32),35,81,,
1106,FB_PAYMENT_20180326,결제,36,BANK_CD,은행코드,VARCHAR2(4),36,81,,
1107,FB_PAYMENT_20180326,결제,37,BANK_NAME,은행명,VARCHAR2(20),37,81,,
1108,FB_PAYMENT_20180326,결제,38,BK_MNY,계좌이체결제금액,"NUMBER(22,12)",38,81,,
1109,FB_PAYMENT_20180326,결제,39,BANKNAME,입금은행명,VARCHAR2(20),39,81,,
1110,FB_PAYMENT_20180326,결제,40,BANKCODE,계좌이체은행코드,VARCHAR2(4),40,81,,
1111,FB_PAYMENT_20180326,결제,41,ACCOUNT,입금계좌번호,VARCHAR2(14),41,81,,
1112,FB_PAYMENT_20180326,결제,42,VA_DATE,가상계좌입금마감시간,"NUMBER(22,14)",42,81,,
1113,FB_PAYMENT_20180326,결제,43,DEPOSITOR,입금자명,VARCHAR2(14),43,81,,
1114,FB_PAYMENT_20180326,결제,44,VAN_CD,휴대폰결제사 코드,VARCHAR2(4),44,81,,
1115,FB_PAYMENT_20180326,결제,45,VAN_ID,실물/컨텐츠구분,VARCHAR2(4),45,81,,
1116,FB_PAYMENT_20180326,결제,46,COMMID,통신사코드,VARCHAR2(3),46,81,,
1117,FB_PAYMENT_20180326,결제,47,MOBILE_NO,휴대폰번호,"NUMBER(22,11)",47,81,,
1118,FB_PAYMENT_20180326,결제,48,PNT_AMOUNT,적립금액 OR 사용금액,"NUMBER(22,12)",48,81,,
1119,FB_PAYMENT_20180326,결제,49,PNT_ISSUE,결제포인트사코드,VARCHAR2(4),49,81,,
1120,FB_PAYMENT_20180326,결제,50,PNT_APP_TIME,승인시간,"NUMBER(22,14)",50,81,,
1121,FB_PAYMENT_20180326,결제,51,PNT_APP_NO,승인번호,VARCHAR2(20),51,81,,
1122,FB_PAYMENT_20180326,결제,52,PNT_RECEIPT_GUBN,현금영수증여부,CHAR(1),52,81,,
1123,FB_PAYMENT_20180326,결제,53,ADD_PNT,발생 포인트,VARCHAR2(14),53,81,,
1124,FB_PAYMENT_20180326,결제,54,USE_PNT,사용가능 포인트,VARCHAR2(14),54,81,,
1125,FB_PAYMENT_20180326,결제,55,RSV_PNT,총 누적포인트,VARCHAR2(14),55,81,,
1126,FB_PAYMENT_20180326,결제,56,SHOP_USER_ID,가맹점 고객아이디,VARCHAR2(20),56,81,,
1127,FB_PAYMENT_20180326,결제,57,TK_MNY,상품권 결제금액,"NUMBER(22,12)",57,81,,
1128,FB_PAYMENT_20180326,결제,58,TK_VAN_CODE,발급사코드,VARCHAR2(4),58,81,,
1129,FB_PAYMENT_20180326,결제,59,TK_APP_NO,상품권승인번호,"NUMBER(22,20)",59,81,,
1130,FB_PAYMENT_20180326,결제,60,TK_APP_TIME,상품권승인시간,VARCHAR2(14),60,81,,
1131,FB_PAYMENT_20180326,결제,61,CASH_YN,현금영수증등록여부,CHAR(1),61,81,,
1132,FB_PAYMENT_20180326,결제,62,CASH_TR_CODE,현금영수증발행구분,VARCHAR2(1),62,81,,
1133,FB_PAYMENT_20180326,결제,63,CASH_ID_INFO,현금영수증등록번호,VARCHAR2(14),63,81,,
1134,FB_PAYMENT_20180326,결제,64,CASH_AUTHNO,현금영수증승인번호,"NUMBER(22,9)",64,81,,
1135,FB_PAYMENT_20180326,결제,65,CASH_NO,현금영수증거래번호,VARCHAR2(14),65,81,,
1136,FB_PAYMENT_20180326,결제,66,INUSERID,등록자,VARCHAR2(20),66,81,,
1137,FB_PAYMENT_20180326,결제,67,INDATE,등록일,VARCHAR2(14),67,81,,
1138,FB_PAYMENT_20180326,결제,68,MOD_SUB_TYPE,"환불타입(전체,부분,복합과세 부분)",VARCHAR2(6),68,81,,
1139,FB_PAYMENT_20180326,결제,69,MOD_COMP_TYPE,"인증타입(계좌,계좌+실명)",VARCHAR2(6),69,81,,
1140,FB_PAYMENT_20180326,결제,70,MOD_DESC,환불사유,VARCHAR2(100),70,81,,
1141,FB_PAYMENT_20180326,결제,71,MOD_ACCOUNT,환불계좌,VARCHAR2(30),71,81,,
1142,FB_PAYMENT_20180326,결제,72,MOD_DEPOSITOR,환불계좌주명,VARCHAR2(30),72,81,,
1143,FB_PAYMENT_20180326,결제,73,MOD_BANKCODE,환불은행코드,VARCHAR2(4),73,81,,
1144,FB_PAYMENT_20180326,결제,74,MOD_SOCNAME,환불요청자명(실명인증),VARCHAR2(30),74,81,,
1145,FB_PAYMENT_20180326,결제,75,MOD_SOCNO,요청자주민번호(실명인증),"NUMBER(22,13)",75,81,,
1146,FB_PAYMENT_20180326,결제,76,MOD_MNY,환불요청금액(부분환불),"NUMBER(22,14)",76,81,,
1147,FB_PAYMENT_20180326,결제,77,REM_MNY,환불전금액(부분환불),"NUMBER(22,14)",77,81,,
1148,FB_PAYMENT_20180326,결제,78,TAX_FLAG,복합과세구분(복합과세환불),VARCHAR2(4),78,81,,
1149,FB_PAYMENT_20180326,결제,79,MOD_TAX_MNY,과세금액(복합과세환불),"NUMBER(22,12)",79,81,,
1150,FB_PAYMENT_20180326,결제,80,MOD_FREE_MNY,비과세금액(복합과세환불),"NUMBER(22,12)",80,81,,
1151,FB_PAYMENT_20180326,결제,81,MOD_VAT_MNY,부가세금액(복합과세환불),"NUMBER(22,12)",81,81,,
1152,FB_PLAYER_HISTORY,지도자선수경력 IF,1,USERID,사용자아이디,VARCHAR2(20),1,9,USERID,1
1153,FB_PLAYER_HISTORY,지도자선수경력 IF,2,SEQ,번호,"NUMBER(22,18)",2,9,SEQ,2
1154,FB_PLAYER_HISTORY,지도자선수경력 IF,3,TEAM,소속팀,VARCHAR2(100),3,9,,
1155,FB_PLAYER_HISTORY,지도자선수경력 IF,4,STATE,상태,VARCHAR2(100),4,9,,
1156,FB_PLAYER_HISTORY,지도자선수경력 IF,5,SDATE,처리일,VARCHAR2(20),5,9,,
1157,FB_PLAYER_HISTORY,지도자선수경력 IF,6,INUSERID,등록자,VARCHAR2(20),6,9,,
1158,FB_PLAYER_HISTORY,지도자선수경력 IF,7,INDATE,등록일,VARCHAR2(14),7,9,,
1159,FB_PLAYER_HISTORY,지도자선수경력 IF,8,LUSERID,최종수정자,VARCHAR2(20),8,9,,
1160,FB_PLAYER_HISTORY,지도자선수경력 IF,9,LDATE,최종수정일,VARCHAR2(14),9,9,,
1161,FB_PROCESS,프로세스정보,1,PROCESS, ,VARCHAR2(9),1,8,,
1162,FB_PROCESS,프로세스정보,2,PROCESSNM, ,VARCHAR2(40),2,8,,
1163,FB_PROCESS,프로세스정보,3,MENU, ,VARCHAR2(9),3,8,,
1164,FB_PROCESS,프로세스정보,4,PGM, ,VARCHAR2(200),4,8,,
1165,FB_PROCESS,프로세스정보,5,ISUSE, ,CHAR(1),5,8,,
1166,FB_PROCESS,프로세스정보,6,LUSERID, ,VARCHAR2(20),6,8,,
1167,FB_PROCESS,프로세스정보,7,LDATE, ,VARCHAR2(14),7,8,,
1168,FB_PROCESS,프로세스정보,8,PROCESS_EXP, ,VARCHAR2(200),8,8,,
1169,FB_PROGRESS,학습진도정보,1,SUBJ,과정코드,VARCHAR2(20),1,13,SUBJ,1
1170,FB_PROGRESS,학습진도정보,2,SUBJSEQ,과정차수,VARCHAR2(4),2,13,SUBJSEQ,2
1171,FB_PROGRESS,학습진도정보,3,USERID,통합사번,VARCHAR2(20),3,13,USERID,3
1172,FB_PROGRESS,학습진도정보,4,MODULE,모듈코드,"NUMBER(22,18)",4,13,MODULE,4
1173,FB_PROGRESS,학습진도정보,5,LESSON,차시코드,VARCHAR2(3),5,13,LESSON,5
1174,FB_PROGRESS,학습진도정보,6,FIRST_DT,최초학습접속일시,VARCHAR2(14),6,13,,
1175,FB_PROGRESS,학습진도정보,7,LAST_DT,최초학습종료일시,VARCHAR2(14),7,13,,
1176,FB_PROGRESS,학습진도정보,8,FINAL_CNT,학습완료횟수,"NUMBER(22,18)",8,13,,
1177,FB_PROGRESS,학습진도정보,9,LAST_PATH,마지막학습위치,VARCHAR2(200),9,13,,
1178,FB_PROGRESS,학습진도정보,10,LAST_PAGENO,마지막페이지번호,"NUMBER(22,18)",10,13,,
1179,FB_PROGRESS,학습진도정보,11,LUSERID,최종수정일,VARCHAR2(20),11,13,,
1180,FB_PROGRESS,학습진도정보,12,LDATE,최종수정자,VARCHAR2(14),12,13,,
1181,FB_PROGRESS,학습진도정보,13,STUDY_TIME,총합습시간(분),"NUMBER(22,18)",13,13,,
1182,FB_PROGRESS_LOG,학습자 학습로그,1,SUBJSEQ,과정차수,VARCHAR2(4),1,9,SUBJSEQ,1
1183,FB_PROGRESS_LOG,학습자 학습로그,2,SUBJ,과정코드,VARCHAR2(20),2,9,SUBJ,2
1184,FB_PROGRESS_LOG,학습자 학습로그,3,USERID,사용자아이디,VARCHAR2(20),3,9,USERID,3
1185,FB_PROGRESS_LOG,학습자 학습로그,4,LESSON,차시코드,VARCHAR2(3),4,9,LESSON,4
1186,FB_PROGRESS_LOG,학습자 학습로그,5,MODULE,모듈코드,"NUMBER(22,18)",5,9,MODULE,5
1187,FB_PROGRESS_LOG,학습자 학습로그,6,SEQ,일련번호,"NUMBER(22,18)",6,9,SEQ,6
1188,FB_PROGRESS_LOG,학습자 학습로그,7,LDATE,학습시작시간,VARCHAR2(14),7,9,,
1189,FB_PROGRESS_LOG,학습자 학습로그,8,CHKDATE,마지막진도체크시간,VARCHAR2(14),8,9,,
1190,FB_PROGRESS_LOG,학습자 학습로그,9,DEVICE,학습기기,VARCHAR2(100),9,9,,
1191,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,1,SUBJ,과정코드,VARCHAR2(20),1,9,SUBJ,1
1192,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,2,SUBJSEQ,과정차수,VARCHAR2(4),2,9,SUBJSEQ,2
1193,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,3,USERID,통합사번,VARCHAR2(20),3,9,USERID,3
1194,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,4,MODULE,모듈코드,"NUMBER(22,18)",4,9,MODULE,4
1195,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,5,LESSON,차시코드,VARCHAR2(3),5,9,LESSON,5
1196,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,6,CONTENTNO,컨텐츠코드,"NUMBER(22,18)",6,9,CONTENTNO,6
1197,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,7,ATTEND_YN,학습완료여부,CHAR(1),7,9,,
1198,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,8,LDATE,최초학습완료시간,VARCHAR2(14),8,9,,
1199,FB_PROGRESS_MOBILE,모바일 학습 진도 체크,9,LAST_PLAY_AT,마지막재생시간,"NUMBER(22,18)",9,9,,
1200,FB_PROPOSE,수강신청정보,1,SUBJ,과정코드,VARCHAR2(20),1,25,SUBJ,1
1201,FB_PROPOSE,수강신청정보,2,SUBJSEQ,과정차수,VARCHAR2(4),2,25,SUBJSEQ,2
1202,FB_PROPOSE,수강신청정보,3,USERID,통합사번,VARCHAR2(20),3,25,USERID,3
1203,FB_PROPOSE,수강신청정보,4,STATE,학습자상태코드,VARCHAR2(20),4,25,,
1204,FB_PROPOSE,수강신청정보,5,STATE_USERID,처리자통합사번,VARCHAR2(20),5,25,,
